selling_price,km_driven,mileage,engine,max_power,age,make,Individual,Trustmark Dealer,Diesel,Electric,LPG,Petrol,Manual,5,>5
9.0,112000,15.4,2179.0,120.0,7.0,MAHINDRA,0,0,1,0,0,0,1,0,1
3.7,50000,20.51,998.0,67.04,6.0,MARUTI,1,0,0,0,0,1,1,1,0
2.1,61043,19.7,796.0,46.3,11.0,MARUTI,0,0,0,0,0,1,1,1,0
4.36,20000,18.9,1197.0,81.86,6.0,HYUNDAI,0,0,0,0,0,1,1,1,0
8.0,55000,24.3,1248.0,88.5,6.0,MARUTI,1,0,1,0,0,0,1,1,0
5.0,120000,24.2,1498.0,98.6,8.0,HONDA,1,0,1,0,0,0,1,0,1
6.75,72372,20.77,1248.0,88.8,9.0,MARUTI,0,0,1,0,0,0,1,0,1
5.89,38200,17.4,1497.0,117.3,8.0,HONDA,0,0,0,0,0,1,1,1,0
6.25,70000,21.4,1197.0,83.1,6.0,MARUTI,1,0,0,0,0,1,1,1,0
6.5,10000,20.7,1197.0,81.86,4.0,HYUNDAI,1,0,0,0,0,1,0,1,0
2.35,35200,21.1,814.0,55.2,10.0,HYUNDAI,0,0,0,0,0,1,1,1,0
6.0,120000,24.3,1248.0,88.5,7.0,MARUTI,1,0,1,0,0,0,1,1,0
5.7,76500,20.14,1498.0,88.0,6.0,VOLKSWAGEN,0,0,1,0,0,0,1,1,0
2.25,32153,20.0,1399.0,68.0,12.0,FORD,0,0,1,0,0,0,1,1,0
1.8,123000,20.0,1399.0,68.0,12.0,FORD,1,0,1,0,0,0,1,1,0
3.0,5000,21.1,814.0,55.2,7.0,HYUNDAI,1,0,0,0,0,1,1,1,0
4.3,40000,13.14,1798.0,160.0,10.0,SKODA,1,0,0,0,0,1,1,1,0
2.0,100000,16.1,1405.0,70.0,11.0,TATA,1,0,1,0,0,0,1,1,0
1.4,71000,15.64,1193.0,64.1,10.0,TATA,0,0,0,0,0,1,1,1,0
16.0,16320,17.0,1956.0,167.67,4.0,TATA,0,0,1,0,0,0,1,1,0
2.0,120000,11.57,2179.0,138.1,13.0,TATA,1,0,1,0,0,0,1,0,1
11.5,79000,16.0,1997.0,140.0,8.0,MAHINDRA,0,0,1,0,0,0,1,0,1
0.78,70000,14.0,1061.0,64.0,17.0,MARUTI,1,0,0,0,0,1,1,1,0
3.8,25000,20.4,1197.0,81.8,8.0,MARUTI,1,0,0,0,0,1,1,1,0
6.0,23000,15.4,2179.0,120.0,12.0,MAHINDRA,1,0,1,0,0,0,1,0,1
4.75,35000,18.16,1196.0,86.8,6.0,FORD,1,0,0,0,0,1,1,1,0
5.0,60000,17.4,1497.0,117.3,9.0,HONDA,1,0,0,0,0,1,1,1,0
2.99,16000,20.51,998.0,67.04,10.0,MARUTI,0,0,0,0,0,1,1,1,0
2.7,35000,20.3,998.0,68.05,7.0,HYUNDAI,1,0,0,0,0,1,1,1,0
5.65,37000,19.64,1461.0,108.45,7.0,RENAULT,0,0,1,0,0,0,1,1,0
4.95,40000,22.7,1498.0,89.84,9.0,FORD,0,0,1,0,0,0,1,1,0
20.9,69000,13.68,2393.0,147.8,5.0,TOYOTA,0,0,1,0,0,0,1,0,1
2.65,76000,16.7,1198.0,88.8,14.0,HONDA,0,0,0,0,0,1,1,1,0
7.5,20000,16.5,1493.0,70.0,4.0,MAHINDRA,1,0,1,0,0,0,1,0,1
3.2,38000,18.6,1197.0,85.8,11.0,MARUTI,0,0,0,0,0,1,1,1,0
6.9,64172,16.5,1493.0,70.0,7.0,MAHINDRA,0,0,1,0,0,0,1,0,1
6.75,53075,17.1,1591.0,121.4,7.0,HYUNDAI,0,0,0,0,0,1,0,1,0
6.5,3500,17.0,1198.0,108.5,3.0,TATA,1,0,0,0,0,1,1,1,0
3.24,60000,20.51,998.0,67.04,7.0,MARUTI,1,0,0,0,0,1,1,1,0
4.25,42000,27.3,1498.0,98.6,7.0,HONDA,0,0,1,0,0,0,1,1,0
2.75,36000,24.7,796.0,47.3,6.0,MARUTI,0,0,0,0,0,1,1,1,0
7.5,16300,17.01,1591.0,121.3,7.0,HYUNDAI,1,0,0,0,0,1,1,1,0
6.0,26000,17.0,1198.0,108.5,5.0,TATA,1,0,0,0,0,1,1,1,0
3.29,37458,16.95,1498.0,97.7,10.0,NISSAN,0,0,0,0,0,1,1,1,0
4.5,10000,18.9,1197.0,81.86,5.0,HYUNDAI,1,0,0,0,0,1,1,1,0
3.2,45049,25.17,799.0,53.3,7.0,RENAULT,0,0,0,0,0,1,1,1,0
3.16,10000,23.95,998.0,67.05,7.0,MARUTI,1,0,0,0,0,1,1,1,0
4.0,40000,16.78,1496.0,88.73,8.0,TOYOTA,1,0,0,0,0,1,1,1,0
9.0,11800,17.0,1497.0,121.31,4.0,FORD,1,0,0,0,0,1,1,1,0
8.0,40000,18.49,1493.0,100.0,5.0,MAHINDRA,1,0,1,0,0,0,1,0,1
11.0,52000,25.6,1498.0,97.9,6.0,HONDA,1,0,1,0,0,0,1,1,0
4.1,35000,18.9,1197.0,82.0,7.0,HYUNDAI,1,0,0,0,0,1,1,1,0
6.96,53000,27.39,1248.0,74.0,6.0,MARUTI,0,0,1,0,0,0,1,1,0
4.25,125000,20.45,1461.0,83.8,9.0,RENAULT,1,0,1,0,0,0,1,1,0
2.0,29000,19.0,998.0,67.1,10.0,MARUTI,0,0,0,0,0,1,1,1,0
2.8,110000,17.0,1197.0,80.0,11.0,HYUNDAI,1,0,0,0,0,1,1,1,0
3.9,30000,20.51,998.0,67.04,5.0,MARUTI,1,0,0,0,0,1,1,1,0
6.4,35000,22.77,1498.0,98.59,7.0,FORD,1,0,1,0,0,0,1,1,0
1.6,80000,14.2,1341.0,82.9,15.0,HYUNDAI,1,0,0,0,0,1,1,1,0
9.15,40000,21.38,1396.0,88.7,5.0,HYUNDAI,1,0,1,0,0,0,1,1,0
11.2,37250,21.9,1498.0,98.6,5.0,HONDA,0,0,1,0,0,0,1,0,1
3.3,70000,21.9,1396.0,90.0,11.0,HYUNDAI,0,0,1,0,0,0,1,1,0
6.0,54700,26.0,1498.0,98.6,8.0,HONDA,0,0,1,0,0,0,1,1,0
8.25,36000,23.0,1498.0,98.96,5.0,FORD,0,0,1,0,0,0,1,1,0
3.79,55000,16.8,1497.0,116.3,11.0,HONDA,0,0,0,0,0,1,1,1,0
2.39,70000,19.81,1086.0,68.05,15.0,HYUNDAI,0,0,0,0,0,1,1,1,0
2.15,140000,13.93,2179.0,138.03,12.0,TATA,1,0,1,0,0,0,1,0,1
1.15,60000,14.7,796.0,37.0,9.0,MARUTI,1,0,0,0,0,1,1,0,1
4.0,25000,20.51,998.0,67.04,5.0,MARUTI,1,0,0,0,0,1,1,1,0
20.90249999999996,40000,12.62,2198.0,158.0,7.0,FORD,1,0,1,0,0,0,0,0,1
5.95,10000,21.21,1197.0,81.8,4.0,MARUTI,1,0,0,0,0,1,1,1,0
4.0,35000,21.58,1248.0,88.7,8.0,TATA,1,0,1,0,0,0,0,1,0
3.5,24800,17.0,1499.0,109.0,11.0,FORD,1,0,0,0,0,1,1,1,0
2.95,30099,18.06,1198.0,74.96,7.0,RENAULT,0,0,0,0,0,1,1,1,0
4.5,120000,13.6,2523.0,63.0,12.0,MAHINDRA,1,0,1,0,0,0,1,0,1
2.6,50000,18.9,998.0,67.1,13.0,MARUTI,1,0,0,0,0,1,1,1,0
11.0,5000,17.3,1497.0,121.0,3.0,MAHINDRA,1,0,1,0,0,0,1,0,1
3.0,60000,17.21,1493.0,100.0,11.0,MAHINDRA,1,0,1,0,0,0,1,0,1
20.90249999999996,30000,16.46,2993.0,258.0,8.0,BMW,1,0,1,0,0,0,0,1,0
4.25,63589,28.4,1248.0,74.0,10.0,MARUTI,0,0,1,0,0,0,1,1,0
4.5,51000,18.6,1197.0,81.83,8.0,HYUNDAI,1,0,0,0,0,1,1,1,0
3.0,40000,16.95,1498.0,97.6,10.0,RENAULT,1,0,0,0,0,1,1,1,0
4.95,59000,20.14,1498.0,88.8,9.0,VOLKSWAGEN,0,0,1,0,0,0,1,1,0
6.1,60000,28.4,1248.0,74.02,5.0,MARUTI,1,0,1,0,0,0,1,1,0
4.5,160000,12.8,2494.0,102.0,14.0,TOYOTA,1,0,1,0,0,0,1,0,1
4.5,40000,25.32,1198.0,77.0,7.0,MAHINDRA,1,0,1,0,0,0,1,0,1
20.90249999999996,20000,17.32,1968.0,138.13,6.0,AUDI,1,0,1,0,0,0,1,1,0
7.99,35000,25.1,1248.0,88.5,5.0,MARUTI,0,0,1,0,0,0,1,1,0
8.75,64579,14.1,2179.0,148.0,7.0,TATA,0,0,1,0,0,0,1,0,1
8.5,35000,19.67,1582.0,126.2,8.0,HYUNDAI,1,0,1,0,0,0,1,1,0
9.25,69000,17.11,1968.0,174.33,12.0,AUDI,0,0,1,0,0,0,0,1,0
5.25,103103,18.49,1493.0,100.0,7.0,MAHINDRA,0,0,1,0,0,0,1,0,1
3.35,8000,22.05,796.0,47.3,4.0,MARUTI,0,0,0,0,0,1,1,1,0
6.0,55055,17.8,1497.0,117.3,7.0,HONDA,0,0,0,0,0,1,1,1,0
1.8,40000,17.0,1405.0,71.0,13.0,TATA,1,0,1,0,0,0,1,1,0
3.75,15000,25.17,799.0,53.3,4.0,RENAULT,1,0,0,0,0,1,1,1,0
11.0,74000,17.11,1968.0,174.33,13.0,AUDI,0,0,1,0,0,0,0,1,0
0.5,120000,16.1,796.0,37.0,23.0,MARUTI,1,0,0,0,0,1,1,0,0
0.66,45000,15.9,1298.0,5.0,16.0,MARUTI,1,0,0,0,0,1,1,1,0
20.90249999999996,47270,15.97,2993.0,258.0,7.0,BMW,0,0,1,0,0,0,0,1,0
4.0,80000,25.2,1248.0,74.0,9.0,MARUTI,1,0,1,0,0,0,1,1,0
4.75,54000,20.45,1461.0,83.8,9.0,NISSAN,0,0,1,0,0,0,1,1,0
1.1,80000,13.7,1368.0,88.8,12.0,TATA,0,0,0,0,0,1,1,1,0
4.0,35000,20.4,1197.0,81.8,7.0,MARUTI,1,0,0,0,0,1,1,1,0
3.49,14000,23.0,999.0,67.0,5.0,DATSUN,0,0,0,0,0,1,0,1,0
2.25,25000,22.7,799.0,53.64,5.0,DATSUN,1,0,0,0,0,1,1,1,0
1.85,25000,21.1,814.0,55.2,11.0,HYUNDAI,1,0,0,0,0,1,1,1,0
6.75,55000,19.01,1461.0,108.5,8.0,NISSAN,1,0,1,0,0,0,1,1,0
7.5,28000,17.1,1368.0,140.0,5.0,FIAT,1,0,0,0,0,1,1,1,0
5.0,40000,18.15,1198.0,82.0,6.0,MAHINDRA,1,0,0,0,0,1,1,0,1
7.5,58000,20.77,1248.0,88.8,8.0,MARUTI,0,0,1,0,0,0,1,0,1
2.25,10000,14.49,1399.0,92.7,12.0,CHEVROLET,1,0,0,0,0,1,1,1,0
4.8,115000,15.3,2956.0,83.8,11.0,TATA,1,0,1,0,0,0,1,0,1
3.5,80000,18.5,1197.0,85.8,11.0,MARUTI,1,0,0,0,0,1,1,1,0
3.9,5000,23.95,998.0,67.05,4.0,MARUTI,1,0,0,0,0,1,1,1,0
2.4,50000,22.74,796.0,47.3,9.0,MARUTI,0,0,0,0,0,1,1,1,0
6.8,36000,19.87,1461.0,83.8,6.0,RENAULT,0,0,1,0,0,0,1,1,0
10.9,51000,12.99,2494.0,100.6,8.0,TOYOTA,0,0,1,0,0,0,1,0,1
4.0,15000,18.15,1198.0,82.0,7.0,MAHINDRA,1,0,0,0,0,1,1,1,0
1.45,60000,19.0,998.0,66.1,14.0,MARUTI,1,0,0,0,0,1,1,1,0
7.6,100000,24.3,1248.0,88.5,6.0,MARUTI,1,0,1,0,0,0,1,1,0
7.75,51000,21.5,1497.0,108.5,5.0,TATA,0,0,1,0,0,0,1,1,0
10.5,45800,17.3,1497.0,121.0,4.0,MAHINDRA,0,0,1,0,0,0,1,0,1
7.8,30000,28.4,1248.0,74.02,4.0,MARUTI,0,0,1,0,0,0,1,1,0
6.0,29599,21.19,1396.0,88.73,6.0,HYUNDAI,0,0,1,0,0,0,1,1,0
3.75,90000,15.04,1598.0,103.6,10.0,VOLKSWAGEN,1,0,0,0,0,1,1,1,0
7.5,51051,14.28,1798.0,138.03,8.0,TOYOTA,0,0,0,0,0,1,1,1,0
2.65,30000,20.3,998.0,68.05,7.0,HYUNDAI,1,0,0,0,0,1,1,1,0
1.5,80000,20.3,1476.3274007038713,5.0,13.0,FIAT,1,0,1,0,0,0,1,1,0
5.25,79000,28.4,1248.0,74.0,8.0,MARUTI,0,0,1,0,0,0,1,1,0
1.9,100000,17.0,1197.0,80.0,13.0,HYUNDAI,1,0,0,0,0,1,1,1,0
20.90249999999996,31000,18.88,1995.0,184.0,8.0,BMW,0,0,1,0,0,0,0,1,0
2.85,25000,23.01,999.0,67.0,6.0,RENAULT,1,0,0,0,0,1,1,1,0
4.5,38000,17.01,1591.0,121.3,10.0,HYUNDAI,1,0,0,0,0,1,1,1,0
1.75,26000,15.3,1596.0,99.6,13.0,FORD,1,0,0,0,0,1,1,1,0
3.75,60000,27.28,1047.0,69.0,5.0,TATA,1,0,1,0,0,0,1,1,0
5.0,80000,18.6,1197.0,81.83,8.0,HYUNDAI,1,0,0,0,0,1,1,1,0
1.0,52089,19.7,796.0,35.0,15.0,MARUTI,0,0,0,0,0,1,1,0,1
2.6,50000,16.8,796.0,34.2,4.0,MARUTI,1,0,0,0,0,1,1,0,1
8.0,15299,25.5,1498.0,98.6,5.0,HONDA,0,0,1,0,0,0,1,1,0
5.2,25428,18.7,1199.0,88.7,6.0,HONDA,0,0,0,0,0,1,1,1,0
2.5,37000,18.9,998.0,67.1,11.0,MARUTI,1,0,0,0,0,1,1,1,0
10.5,15000,17.0,1197.0,110.0,4.0,MAHINDRA,1,0,0,0,0,1,1,1,0
2.49,36259,18.2,1199.0,82.4,8.0,CHEVROLET,0,0,0,0,0,1,1,1,0
11.0,11000,17.14,1497.0,117.6,5.0,HONDA,1,0,0,0,0,1,1,1,0
5.5,30000,19.59,1198.0,76.43,4.0,DATSUN,1,0,0,0,0,1,0,1,0
2.15,53000,21.1,814.0,55.2,11.0,HYUNDAI,0,0,0,0,0,1,1,1,0
4.8,16000,18.15,1198.0,82.0,5.0,MAHINDRA,1,0,0,0,0,1,1,0,1
11.5,45000,22.0,1582.0,126.2,4.0,HYUNDAI,0,0,1,0,0,0,1,1,0
5.0,90000,20.45,1461.0,83.8,9.0,RENAULT,1,0,1,0,0,0,1,1,0
6.85,10000,17.0,1198.0,108.5,5.0,TATA,1,0,0,0,0,1,1,1,0
5.99,29000,21.73,1498.0,108.62,6.0,VOLKSWAGEN,0,0,1,0,0,0,0,1,0
1.39,46132,15.6,1196.0,70.0,12.0,FORD,0,0,0,0,0,1,1,1,0
2.0,110000,25.0,1405.0,69.0,8.0,TATA,1,0,1,0,0,0,1,1,0
2.5,40000,23.95,998.0,67.05,8.0,MARUTI,1,0,0,0,0,1,1,1,0
4.5,60000,22.32,1582.0,126.32,10.0,HYUNDAI,1,0,1,0,0,0,1,1,0
4.0,56348,17.8,1198.0,86.7,7.0,HONDA,0,0,0,0,0,1,1,1,0
5.7,40000,22.71,1461.0,84.8,8.0,NISSAN,1,0,1,0,0,0,1,1,0
4.2,15000,18.15,1198.0,82.0,7.0,MAHINDRA,1,0,0,0,0,1,1,1,0
4.4,64000,28.4,1248.0,74.0,9.0,MARUTI,0,0,1,0,0,0,1,1,0
8.0,5000,19.0,1199.0,88.76,4.0,HONDA,1,0,0,0,0,1,0,1,0
2.65,50000,21.1,814.0,55.2,6.0,HYUNDAI,1,0,0,0,0,1,1,1,0
3.3,12000,25.17,799.0,53.3,5.0,RENAULT,1,0,0,0,0,1,1,1,0
3.5,9748,23.01,999.0,67.0,6.0,RENAULT,1,0,0,0,0,1,1,1,0
6.5,48731,18.7,1199.0,88.7,7.0,HONDA,0,0,0,0,0,1,1,1,0
5.9,100000,12.05,2179.0,120.0,9.0,MAHINDRA,0,0,1,0,0,0,1,0,1
2.1,229000,14.07,2956.0,68.4,12.0,TATA,1,0,1,0,0,0,1,0,1
7.75,27000,17.0,1497.0,118.0,7.0,HONDA,0,0,0,0,0,1,1,1,0
4.5,25000,23.84,1199.0,84.0,5.0,TATA,1,0,0,0,0,1,1,1,0
8.2,30000,15.1,2179.0,140.0,8.0,MAHINDRA,1,0,1,0,0,0,1,0,1
8.0,70000,19.08,1582.0,126.2,7.0,HYUNDAI,0,0,1,0,0,0,0,1,0
5.49,40000,26.21,1248.0,88.5,8.0,MARUTI,1,0,1,0,0,0,1,1,0
9.5,2600,18.27,998.0,118.35,3.0,HYUNDAI,1,0,0,0,0,1,1,1,0
5.25,80000,22.7,1498.0,89.84,9.0,FORD,0,0,1,0,0,0,1,1,0
2.25,85000,19.0,1197.0,85.8,12.0,MARUTI,0,0,0,0,0,1,1,1,0
5.7,79661,25.83,1498.0,99.0,8.0,FORD,0,0,1,0,0,0,1,1,0
2.9,70000,19.81,1086.0,68.05,11.0,HYUNDAI,1,0,0,0,0,1,1,1,0
5.5,34000,18.88,999.0,123.37,10.0,FORD,0,0,0,0,0,1,1,1,0
4.25,84470,16.8,1497.0,116.4,12.0,HONDA,0,0,0,0,0,1,1,1,0
6.5,25656,17.19,1197.0,81.86,5.0,HYUNDAI,1,0,0,0,0,1,1,1,0
3.75,73000,24.0,1186.0,73.97,6.0,HYUNDAI,1,0,1,0,0,0,1,1,0
0.6,50000,17.3,993.0,60.0,21.0,MARUTI,1,0,0,0,0,1,1,1,0
6.5,45000,19.33,1968.0,138.03,9.0,VOLKSWAGEN,0,0,1,0,0,0,1,1,0
2.0,100000,19.3,1248.0,73.9,13.0,MARUTI,1,0,1,0,0,0,1,1,0
6.36,1000,18.9,1197.0,81.86,3.0,HYUNDAI,1,0,0,0,0,1,1,1,0
6.25,46046,17.4,1497.0,117.3,8.0,HONDA,0,0,0,0,0,1,1,1,0
2.99,54111,19.81,1086.0,68.05,8.0,HYUNDAI,0,0,0,0,0,1,1,1,0
2.45,51825,25.44,936.0,57.6,10.0,CHEVROLET,0,0,1,0,0,0,1,1,0
4.95,40000,18.7,1199.0,88.7,8.0,HONDA,0,0,0,0,0,1,1,1,0
1.75,40000,18.2,1061.0,64.0,15.0,MARUTI,1,0,0,0,0,1,1,1,0
7.0,80000,26.0,1498.0,98.6,6.0,HONDA,1,0,1,0,0,0,1,1,0
6.3,10000,22.0,1197.0,81.8,6.0,MARUTI,1,0,0,0,0,1,0,1,0
4.9,58072,24.0,1186.0,73.97,5.0,HYUNDAI,0,0,1,0,0,0,1,1,0
20.90249999999996,1677,12.55,2982.0,168.5,4.0,TOYOTA,0,0,1,0,0,0,1,0,1
7.0,40000,16.5,1493.0,70.0,4.0,MAHINDRA,1,0,1,0,0,0,1,0,1
13.5,73185,19.67,1582.0,126.2,5.0,HYUNDAI,0,0,1,0,0,0,1,1,0
3.0,30000,21.1,814.0,55.2,6.0,HYUNDAI,1,0,0,0,0,1,1,1,0
3.5,89000,25.2,1248.0,74.0,9.0,MARUTI,1,0,1,0,0,0,1,1,0
7.1,10000,21.21,1197.0,81.8,4.0,MARUTI,1,0,0,0,0,1,0,1,0
3.6,200000,15.96,2523.0,62.1,10.0,MAHINDRA,1,0,1,0,0,0,1,0,1
2.2,180000,21.0,1461.0,64.1,11.0,MAHINDRA,1,0,1,0,0,0,1,1,0
5.0,30000,18.5,1197.0,82.85,10.0,HYUNDAI,1,0,0,0,0,1,1,1,0
3.29,16000,20.51,998.0,67.04,7.0,MARUTI,0,0,0,0,0,1,1,1,0
2.35,33000,21.1,814.0,55.2,10.0,HYUNDAI,0,0,0,0,0,1,1,1,0
5.5,54000,23.59,1364.0,5.0,9.0,TOYOTA,0,0,1,0,0,0,1,1,0
2.4,15000,16.8,796.0,34.2,5.0,MARUTI,1,0,0,0,0,1,1,1,0
2.2,80000,21.12,1248.0,88.8,11.0,TATA,1,0,1,0,0,0,1,1,0
3.0,55000,18.5,1198.0,86.8,9.0,HONDA,0,0,0,0,0,1,1,1,0
5.2,5000,23.84,1199.0,84.0,4.0,TATA,1,0,0,0,0,1,1,1,0
2.0,60000,19.7,796.0,46.3,13.0,MARUTI,1,0,0,0,0,1,1,1,0
1.1,30000,15.3,1193.0,65.3,14.0,TATA,1,0,0,0,0,1,1,1,0
4.3,102620,17.0,1497.0,118.0,12.0,HONDA,0,0,0,0,0,1,1,1,0
1.8,110000,22.74,796.0,47.3,9.0,MARUTI,1,0,0,0,0,1,1,1,0
2.4,50000,30.46,796.0,47.3,8.0,MARUTI,1,0,0,0,0,0,1,1,0
4.99,19000,18.6,1197.0,81.83,7.0,HYUNDAI,0,0,0,0,0,1,1,1,0
13.0,15000,17.6,1582.0,126.2,4.0,HYUNDAI,1,0,1,0,0,0,0,1,0
5.8,70000,26.59,1248.0,74.0,8.0,MARUTI,1,0,1,0,0,0,1,1,0
4.49,43001,19.01,1461.0,108.45,9.0,RENAULT,0,0,1,0,0,0,1,1,0
5.5,33000,17.8,1198.0,86.7,5.0,HONDA,1,0,0,0,0,1,1,1,0
3.75,12123,23.01,999.0,67.0,4.0,RENAULT,1,0,0,0,0,1,1,1,0
4.5,60682,19.3,1248.0,73.9,12.0,MARUTI,0,0,1,0,0,0,1,1,0
0.5,50000,17.88,1405.0,48.21,7.0,TATA,1,0,1,0,0,0,1,1,0
2.65,65000,20.54,1598.0,103.6,12.0,VOLKSWAGEN,0,0,1,0,0,0,1,1,0
20.90249999999996,40000,12.55,2982.0,168.5,7.0,TOYOTA,0,0,1,0,0,0,0,0,1
3.25,50500,18.6,1197.0,85.8,11.0,MARUTI,0,0,0,0,0,1,1,1,0
0.99,80000,16.8,1341.0,61.0,18.0,HYUNDAI,1,0,0,0,0,1,1,1,0
1.5,5000,23.9,624.0,37.48,7.0,TATA,1,0,0,0,0,1,1,0,0
2.5,35000,25.17,799.0,53.3,7.0,RENAULT,0,0,0,0,0,1,1,1,0
2.0,80000,20.0,1399.0,68.1,10.0,FORD,1,0,1,0,0,0,1,1,0
2.0,10000,25.0,1396.0,69.0,6.0,TATA,1,0,1,0,0,0,1,1,0
20.90249999999996,93000,12.0,2987.0,224.0,9.0,MERCEDES-BENZ,0,0,1,0,0,0,0,0,1
8.1,1685,20.65,1462.0,103.25,3.0,MARUTI,1,0,0,0,0,1,1,1,0
3.5,35000,21.79,998.0,67.05,6.0,MARUTI,0,0,0,0,0,1,1,1,0
6.5,98521,27.39,1248.0,74.0,6.0,MARUTI,0,0,1,0,0,0,1,1,0
7.75,69700,25.5,1498.0,98.6,6.0,HONDA,0,0,1,0,0,0,1,1,0
2.6,87232,20.5,1598.0,103.5,9.0,SKODA,0,0,1,0,0,0,1,1,0
1.5,31280,18.6,1197.0,81.83,12.0,HYUNDAI,0,0,0,0,0,1,1,1,0
9.6,50000,19.67,1582.0,126.2,7.0,HYUNDAI,1,0,1,0,0,0,1,1,0
3.25,65000,23.59,1364.0,5.0,11.0,TOYOTA,0,0,1,0,0,0,1,1,0
2.5,75000,16.1,1197.0,85.0,13.0,MARUTI,1,0,0,0,0,1,1,1,0
6.9,15850,26.1,1498.0,99.23,5.0,FORD,0,0,1,0,0,0,1,1,0
4.79,479000,27.39,1248.0,74.0,7.0,MARUTI,0,0,1,0,0,0,1,1,0
11.0,35000,16.0,2179.0,140.0,6.0,MAHINDRA,1,0,1,0,0,0,1,0,1
2.3,20000,22.74,796.0,47.3,8.0,MARUTI,1,0,0,0,0,1,1,1,0
8.5,7000,19.34,1462.0,103.0,4.0,MARUTI,1,0,0,0,0,1,1,0,1
3.72,100000,25.0,1396.0,69.01,9.0,TATA,1,0,1,0,0,0,1,1,0
12.0,169000,12.99,2494.0,100.6,8.0,TOYOTA,1,0,1,0,0,0,1,0,1
3.0,30000,21.1,814.0,55.2,5.0,HYUNDAI,1,0,0,0,0,1,1,1,0
3.5,51000,17.21,1493.0,100.0,11.0,MAHINDRA,1,0,1,0,0,0,1,0,1
20.90249999999996,35000,21.76,1995.0,188.0,6.0,BMW,1,0,1,0,0,0,0,1,0
8.1,40000,24.3,1248.0,88.5,4.0,MARUTI,1,0,1,0,0,0,1,1,0
2.5,47000,20.36,1197.0,78.9,10.0,HYUNDAI,0,0,0,0,0,1,1,1,0
5.2,13230,20.3,1199.0,84.0,6.0,TATA,1,0,0,0,0,1,1,1,0
1.2,60000,17.3,1061.0,64.0,16.0,MARUTI,1,0,0,0,0,1,1,1,0
3.15,80000,22.9,1248.0,74.0,10.0,MARUTI,0,0,1,0,0,0,1,1,0
5.89,70000,15.96,2523.0,62.1,6.0,MAHINDRA,0,0,1,0,0,0,1,0,1
20.90249999999996,16000,17.9,2143.0,170.0,5.0,MERCEDES-BENZ,0,0,1,0,0,0,0,1,0
7.75,21616,21.9,1498.0,98.6,6.0,HONDA,0,0,1,0,0,0,1,0,1
8.5,15000,16.55,2498.0,105.0,6.0,MAHINDRA,1,0,1,0,0,0,1,0,1
3.49,45067,23.59,1364.0,5.0,11.0,TOYOTA,0,0,1,0,0,0,1,1,0
3.0,63119,20.3,998.0,68.05,6.0,HYUNDAI,1,0,0,0,0,1,1,1,0
3.4,59104,18.3,1197.0,5.0,11.0,TOYOTA,0,0,0,0,0,1,1,1,0
4.75,19543,18.16,1196.0,86.8,7.0,FORD,1,0,0,0,0,1,1,1,0
5.99,25000,18.6,1197.0,81.83,5.0,HYUNDAI,0,0,0,0,0,1,1,1,0
8.2,40000,17.5,1373.0,91.1,6.0,MARUTI,1,0,0,0,0,1,1,0,1
7.0,100000,19.87,1461.0,83.8,6.0,RENAULT,1,0,1,0,0,0,1,1,0
3.3,15000,19.81,1086.0,68.05,8.0,HYUNDAI,1,0,0,0,0,1,1,1,0
4.0,35000,21.1,814.0,55.2,6.0,HYUNDAI,1,0,0,0,0,1,1,1,0
8.6,45000,22.7,1598.0,118.0,6.0,MARUTI,0,0,1,0,0,0,1,1,0
2.2,23207,15.6,1196.0,70.0,11.0,FORD,0,0,0,0,0,1,1,1,0
5.75,15000,20.89,1197.0,81.8,6.0,MARUTI,0,0,0,0,0,1,1,1,0
4.1,44235,25.2,1248.0,74.0,9.0,MARUTI,0,0,1,0,0,0,1,1,0
6.75,57102,23.4,1248.0,74.0,7.0,MARUTI,0,0,1,0,0,0,1,1,0
6.4,46000,24.52,1248.0,88.5,7.0,MARUTI,0,0,1,0,0,0,1,0,1
5.85,67004,19.3,1248.0,73.9,7.0,MARUTI,0,0,1,0,0,0,1,1,0
16.99,10000,17.1,1956.0,170.0,4.0,JEEP,1,0,1,0,0,0,1,1,0
2.7,23000,18.5,1197.0,85.8,11.0,MARUTI,1,0,0,0,0,1,1,1,0
1.25,70000,18.9,1061.0,67.0,16.0,MARUTI,1,0,0,0,0,1,1,1,0
5.0,15000,19.34,1198.0,76.0,4.0,NISSAN,1,0,0,0,0,1,0,1,0
12.0,60000,16.0,2179.0,140.0,7.0,MAHINDRA,1,0,1,0,0,0,0,0,1
4.5,70000,21.14,1498.0,103.52,8.0,SKODA,1,0,1,0,0,0,1,1,0
3.7,15000,23.01,999.0,67.0,7.0,RENAULT,1,0,0,0,0,1,1,1,0
5.75,75000,21.7,1498.0,98.96,8.0,FORD,0,0,1,0,0,0,1,1,0
5.4,50340,19.1,1197.0,85.8,9.0,MARUTI,0,0,0,0,0,1,1,1,0
5.75,34000,28.09,1248.0,88.5,7.0,MARUTI,0,0,1,0,0,0,1,1,0
3.25,56000,20.0,1399.0,68.05,13.0,FORD,0,0,1,0,0,0,1,1,0
1.5,70000,11.3,1298.0,83.1,19.0,MARUTI,1,0,0,0,0,1,1,0,1
5.5,30030,17.97,1498.0,99.6,7.0,NISSAN,0,0,0,0,0,1,0,1,0
